location,totaltweets,retweetcount,hashtags,date,Clean Text,Sentiment
København,3847,23,['dkpol'],2021-08-17 19:45:36,undskyld  hvor patetisk kan du blive  du forsøger at miskreditere en dommer for likes der intet har med din sag at gøre  i stedet for at erkende at du misbrugte eupenge  velkommen ‘på forsiden’ onsdag   ,-6.0
Syddanmark,344460,3,['dkpol'],2021-08-17 19:44:51,lad os tage lidt statistik over afghanistan…     af befolkningen er analfabeter    af befolkningen har ikke internet over   mio børn går ikke i skole  der er med andre ord en god grund til  at de er uoplyste  hvad er din undskyldning      ,0.0
,9671,0,"['dkpol', 'dkforsvar']",2021-08-17 19:44:50,en hurtig reminder   der var en modstand imod indførelse af demokrati og menneskerettigheder i afghanistan  og den modstand fik en enorm stor støtte fra pakistan   bare lige inden vi alle sammen bliver enige om  at ansvaret alene ligger på egne politikere  ,6.0
Denmark,5014,1,"['dkpol', 'BevarAmagerFaelled']",2021-08-17 19:44:38,det politiske system tabte i retten og borgerne vandt  med mindre vi er ude i decideret knægtelse af borgerrettigheder stiller kbh kommune vel derfor   mill skattekroner til rådighed  retten forlanger     ,3.0
Copenhagen,7716,2,"['dkpol', 'sdg10']",2021-08-17 19:44:31,vi er stadig langt fra målet  når det gælder verdensmål     mindre ulighed både i dk og i verden     i spotlight      giver civilsamfundet     anbefalinger til hvordan vi når i mål        ,4.0
"Capital Region, Denmark",189,5,"['Diabetes', 'dkpol', 'sundpol']",2021-08-17 19:44:30,  er en voksende udfordring for sundhedsvæsenet  der er brug for  at folketinget tager ansvar for en ny sundhedsaftale med fokus på diabetes    via    ,1.0
"København, Danmark",7710,0,['dkpol'],2021-08-17 19:44:01, der er nedlagt et foreløbigt forbud  kendelsen skal følges op af en egentlig retssag  hvor den foreløbige kendelse skal bekræftes  får man medhold i denne retssag bliver beløbet tilbagebetalt  taber man/vi den retssag  vil fælledby kunne kræve erstatning for et tab  ,-14.0
København,371,5,"['Diabetes', 'dkpol', 'sundpol']",2021-08-17 19:43:49,  er en voksende udfordring for sundhedsvæsenet  der er brug for  at folketinget tager ansvar for en ny sundhedsaftale med fokus på diabetes    via    ,1.0
"Aalborg, Danmark",960,0,[],2021-08-17 19:43:20,  undskyld hr  poul madsen  morten messerschmidt er latterlig ligegyldig  men dommeren sår tvivl om rettens uvildighed _ og det er et problem  ,-8.0
"Hovedstaden, Danmark",3947,12,[],2021-08-17 19:43:18,fyr  det ikke tror på astrologi  men synes trickle down economics er meget logisk,0.0
Copenhagen,1723,0,"['dkmedier', 'dkpol', 'dkkultur', 'københavn']",2021-08-17 19:42:29,priser fra kun     for en lille del af det kongelige teater        øbenhavn,0.0
,22698,3,"['dkpol', 'AfghanWomen']",2021-08-17 19:42:05,de vestlige magthavere og deres tilhængere vasker hænder ved håndvasken og fortsætter med at retfærdiggøre deres oprindelige handlinger &amp; de græder krokodilletårer over de afghanske kvinders skæbne som aldrig har været top prioritering   ,5.0
København,10198,2,"['dkpol', 'dkgreen']",2021-08-17 19:41:21,der er ekstremt undergravende for den nødvendige omstilling til mindre kød og mælk  at fødevarevirksomheder som  og  kan greenwashe stort set gratis   det har jeg talt med  om      ,-2.0
,3971,34,"['dkpol', 'dkforsvar', 'værdatkæmpefor']",2021-08-17 19:41:19,danmark er et land med stor kontinuitet til trods for skiftende regeringer  for eksempel uanset partifarve at skide på vores soldater og dem  der hjælper os     ærdatkæmpefor ,-1.0
,34218,1,"['coronadk', 'dkmedier', 'dkpol', 'covid19dk']",2021-08-16 23:59:33,beder alle indberette dette tweet  da det tydeligt opfordrer til overgreb  tvang og vold mod børn og unge  bør ikke høre hjemme på sociale medier        hvad er det for nogle monstre i har skabt   ,-1.0
Ringsted ,4603,31,['dkpol'],2021-08-16 23:57:48,så  mener stadig afghanistan krigen er en succes  der skulle bare mere militær til i   helt absurd mangel på realitet  ansvar og analyse      års fejlslagen og blodig krig kalder på politisk refleksion  ikke at de ansvarlige fordrejer virkeligheden  ,-4.0
"Brussels, Belgium",4168,0,['dkpol'],2021-08-16 23:46:13,fuldstændig til grin        minut før afgang  som i øvrigt er aftenen sidste afgang  skifter i spor  og jeg misser toget fra nørreport  tænker i nogensinde over hvordan det er at være passager      da det var sidste afgang måtte jeg tage en taxa og brænde     dkk af ,0.0
Copenhagen,6888,10,"['dkpol', 'Afganistan', 'covid']",2021-08-16 23:45:20,nogen gange er man minkehurtig  andre gange er man tolkelangsom    ,0.0
,17145,2,"['dkpol', 'dkmedier']",2021-08-16 23:43:13,vi mangler stadigvæk  at mette frederiksen kommer for rigsretten og forsvinder ud af politik for groft at lyve og groft at tilsidesætte grundloven og uden lovhjemmel ødelægge et over     år gammelt minkerhverv        ,-5.0
"Kalundborg, Danmark",18585,2,['dkpol'],2021-08-16 23:37:06,    vores eneste vigtige mål har hele tiden været at forhindre terrorangreb mod usa  amerikanske soldater skal ikke dø i en krig   der var altså aldrig tale om at forhindre terror i europa  hvorfor gik vi ind i us krig  er vi blevet udnyttet ,-11.0
Denmark,5098,2,['dkpol'],2021-08-16 23:36:22,   krig burde være være ulovligt  ,-5.0
Denmark - Copenhagen North,979221,0,"['MongoTV', 'FlightRadar', 'Flytrafik', 'Afghanistan', 'Kabul', 'DkPol', 'SvPol', 'NoPol', 'KbhPol', 'dkmedier']",2021-08-16 23:35:16,hej  og    bedste løsning nu er  at amerikanerne/ flyver dansker ud med helikopter    mongotv_           del      over    indtages         ,4.0
"Gladsaxe, Danmark",1825,40,"['Faktisk', 'dkpol', 'retro']",2021-08-16 23:33:14,mente nok  jeg havde set det et sted før…    ,0.0
Denmark,2575,0,"['Sygeplejersker', 'NewPublicManagement', 'sundpol', 'dkpol']",2021-08-16 23:33:10, nes konflikt er mao dømt til at mislykkes fordi deres produktivitet er druknet i lægeligt bureaukrati og papirarbejde fremfor nærkontakt med patienterne som burde være deres kerneopgave  bekæmp spøgelset   ,-4.0
Birkerød,3596,53,"['Kabul', 'dkpol', 'dkforsvar', 'dkmedier']",2021-08-16 23:32:04,mens  faldt  og  forsøgte at evakuere danske diplomater og afghanske ansatte på ambassaden  talte  om sæler med fiskere på ærø    ,0.0
"Kalundborg, Danmark",18585,2,"['dkpol', 'dkmedier']",2021-08-16 23:31:43,vi mangler stadigvæk  at mette frederiksen kommer for rigsretten og forsvinder ud af politik for groft at lyve og groft at tilsidesætte grundloven og uden lovhjemmel ødelægge et over     år gammelt minkerhverv        ,-5.0
"Kalundborg, Danmark",18585,2,"['dkpol', 'dkmedier']",2021-08-16 23:31:29,vi mangler stadigvæk  at mette frederiksen kommer for rigsretten og forsvinder ud af politik for groft at lyve og groft at tilsidesætte grundloven og uden lovhjemmel ødelægge et over     år gammelt minkerhverv        ,-5.0
"Frederiksberg, Denmark",44937,0,['dkpol'],2021-08-16 23:29:05,   er en katastrofe     har virkelig en dårlig trackrecord  når det kommer til politikere  der kan blive ved med at tale usandt  for åben mic og stadig være minister   ,-6.0
"Horsens, Danmark",1639,9,['dkpol'],2021-08-16 23:26:54,i dagens eb kalder dommerforeningens formand mikael sjøberg dommer søren serup holms personlige nedrige holdning til morten messerschmidt en misforståelse  var den hårde dom også en misforståelse  tilliden til retssystemet vakler   ,-5.0
Denmark,307,23,"['Afganistan', 'dkaid', 'dkpol', 'Nødhjælp']",2021-08-16 23:19:03,hvis du vil hjælpe de hårdest ramte i  kan du støtte    på mobilepay       eller sms  send giv    til      og støt med     kr    på mobilepay       eller sms  send en sms med teksten  hjælp  til      og støt med    kr      ødhjælp,6.0
Istanbul,962,25,"['dkpol', 'Afghanistan']",2021-08-16 23:14:52,mens situationen i afghanistan henover weekenden løb mere og mere løbsk  var forsvarsminister   flittig til at opdatere sociale medier med forskellige gøremål   »endelig kan vi gå til koncert igen «      ,0.0
Horsens,4900,12,['dkpol'],2021-08-16 23:13:59,derfor  angsten for  at svigte udlændinge politiken  … drev   til at svigte alle dem i afghanistan  vi skulle ha ud  og dermed os álle   ,-5.0
,663,0,"['dkpol', 'dkmedier', 'medier', 'Politik']",2021-08-16 23:12:48,   den du laver der er lidt som den forkælede mobber i skolegården der altid skal spille smart   ,1.0
Lake Laogai,23429,0,['dkpol'],2021-08-16 23:00:29,  hvis det står til store dele af  er svaret desværre nok ingen af dem  ,-2.0
Denmark,2006,9,"['dkpol', 'Afghanistan']",2021-08-16 22:53:10,vi har alle svigtet den offentlige debat om afghanistankrigen  medier  journalister og politikere har demonstreret  at de ikke har ville en kritisk offentlig debat  og endnu engang ser vi konsekvenserne bragt i  den              ,-2.0
,239,0,['dkpol'],2021-08-16 22:52:22,så er min  to sas flyvere på vej ind over pakistan med kurs mod islamabad  det ligner næste fase af evakueringen af folk tilbage til danmark    ,0.0
Oslo,200034,2,['dkpol'],2021-08-16 22:49:16,    vores eneste vigtige mål har hele tiden været at forhindre terrorangreb mod usa  amerikanske soldater skal ikke dø i en krig   der var altså aldrig tale om at forhindre terror i europa  hvorfor gik vi ind i us krig  er vi blevet udnyttet ,-11.0
⚜️🇩🇰Denmark~Copenhagen Area,32739,2,['dkpol'],2021-08-16 22:48:52,    vores eneste vigtige mål har hele tiden været at forhindre terrorangreb mod usa  amerikanske soldater skal ikke dø i en krig   der var altså aldrig tale om at forhindre terror i europa  hvorfor gik vi ind i us krig  er vi blevet udnyttet ,-11.0
Lake Laogai,23429,0,"['dkpol', 'trold']",2021-08-16 22:48:46,  hvorfor stiller du stiller det irrelevante spørgsmål  skyldes det mandens hudfarve  hans religion  at du i virkeligheden er erik ubehøvletsørensen  aka selveste beviset på nyrup havde ret  eller hvad    ,-2.0
København,12438,7,['dkpol'],2021-08-16 22:48:10,»jeg skriver ikke  at df ryger ud af folketinget ved næste valg  men partiets relevans og politik er overtaget af en række andre partier «  læs hele kommentaren her         ,0.0
Danmark,23043,0,['dkpol'],2021-08-16 22:47:05,lige nu er  populær på  ,3.0
Denmark - Copenhagen North,979221,0,"['Kabul', 'Thule', 'Grønland', 'DkPol', 'DkMedier']",2021-08-16 22:45:34,hej     du kan give amerikanerne  et ultimatum    flyv danske statsborger ud af  lufthavn nu med helikopter  eller forsvind fra  basen i ønland   mvh  john smedlem    ,0.0
America - Europe - Asia,8110,4,"['afghanistan', 'dkpol']",2021-08-16 22:44:19,der er en dyb  dyb frygt for at kvinders rettigheder og muligheder bliver sat tilbage af taleban ⁦ om  ⁩  ,0.0
København,12438,2,['dkpol'],2021-08-16 22:42:28,inspirerende besøg hos knuthenborg safaripark  tak til christoffer knuth og dyrechef anita haupt holm for at fortælle levende om bæredygtig drift  biodiversitet samt en masse om dyrenes vilkår  dyrevelfærd og samarbejdet med relevante organisationer som   ,7.0
København,12438,13,['dkpol'],2021-08-16 22:42:12,i ugens meningsmåling fra  får  igen over      har en tilslutning på     hvilket er det næstbedste resultat siden feb   får med      den dårligste måling i et  /  år         til   der således stadig er større end k   ,-3.0
Danmark,23043,0,['dkpol'],2021-08-16 22:40:05,lige nu er  populær på  ,3.0
København,12438,2,['dkpol'],2021-08-16 22:39:03,manglen på lederskab er fortsat tydelig i blå blok  nu går gassen også af den  ballon   ,-2.0
Denmark - Copenhagen North,979221,0,"['DkPol', 'DkMedier']",2021-08-16 22:39:00,hej    jeg forstår dog ikke du satser på hjælp fra pakistan  hvorfor kontakter du ikke amerikanerne og nato   de har     vis af store helikopter der kan transporter danske statsborger over grænsen til pakistan   fly kan ikke lande nu i kabul    ,2.0
Denmark - Copenhagen North,979221,0,"['DkPol', 'DkMedier']",2021-08-16 22:36:49,hej    du kunne ringe til den pakistanske præsidet eller din kontakt person der  og få lavet en aftale om  at få hjæp med store helikopter som kan flyve dansker over den pakistanske grænse    ,1.0
Denmark,37681,10,"['dkpol', 'klartale', 'dkmedier']",2021-08-16 22:36:19,uhyggeligt og tankevækkende  hvis artiklens indhold står til troende  så var hele retssagen en skueproces og en personlig politisk hadforbrydelse fra dommerens side  hvilke konsekvenser får det for retsformand søren holm seerup     ,-1.0
Danmark,2669,0,"['dkpol', 'dkmedier']",2021-08-16 22:34:23,gad vide hvad folk nu skal brokke sig over  nu hvor det viser sig at danmarks økonomi har det rigtig godt  og viser vækst i bnp  samt udlandsgælden er tilbage på samme niveau som før corona   selvom der er brugt mange penge på at teste raske mennesker ,3.0
⚜️🇩🇰Denmark~Copenhagen Area,32739,0,['dkpol'],2021-08-16 22:33:08,  enig  det er hvad jeg mener med at  skulle tænke selv  signalene var der  vi er trods alt ret tæt på mø i forhold til usa  nu har vi fået en desideret større sikkerhedsrisiko  i tillæg til en human katastrofe vi endu ikke kender omfanget af  og biden har stukket af ,-1.0
Danmark,23043,0,['dkpol'],2021-08-16 22:30:08,lige nu er  populær på  ,3.0
København,155,0,['dkpol'],2021-08-16 22:30:07,igen kan vi læse skønmaleri om udviklingen på kbhs boligmarked i dagens politiken fra   her er lidt tal  som  i kbh ikke kan løbe fra  de seneste    år er det kun fem procent af de nybyggede boliger  der er almene  ,0.0
Odense C Danmark,5098,0,['dkpol'],2021-08-16 22:29:03, sendte os afsted  nu er jeg så tilfældigvis militærnægter  også selvom jeg trak frinummer  og ved sidste folketingsvalg stemte jeg på kristendemokraterne  så jeg ser gerne du blander mig udenom   ,0.0
Denmark - Copenhagen North,979221,0,['DkPol'],2021-08-16 22:27:33,hej    bedste løsning vil være  at få samlet danske statsborger i millitære del af kabul lufthavn under amerikansk beskyttelse  og så en luftbro med store helikopter over den pakistanske grænse   det ikke muligt at lande med fly hvis runway fyldt med mennesker  ,4.0
Denmark,5014,3,['dkpol'],2021-08-16 22:26:53,her en konkret operationel plan til de igangværende forhandlinger om landbrugets klimapåvirkning  mindre kvælstof = mindre co   mere natur  bum  ,0.0
Dyke of no nation,18504,48,['dkpol'],2021-08-16 22:26:40,danmark har sammen med    andre lande skrevet under på en opfordring til taliban om at lade afghanere forlade landet  går ud fra at det også betyder  at dk tager sin del af ansvaret for disse flygtninges beskyttelse  ,-1.0
"København, Danmark",21597,25,"['dkpol', 'Afghanistan']",2021-08-16 22:25:53,mens situationen i afghanistan henover weekenden løb mere og mere løbsk  var forsvarsminister   flittig til at opdatere sociale medier med forskellige gøremål   »endelig kan vi gå til koncert igen «      ,0.0
"København, Danmark",5021,1,"['dkpol', 'dkmedier', 'dkforsvar']",2021-08-16 22:25:32, retteligt sagde han at alle har et ansvar  derved også ham selv  andet er en løgn holger  ansvaret for den dårligste tilbagetrækning i krigstid siden vietnam ligger hos biden  total svigt af allierede og afghanere    ,-9.0
they/them,256,48,['dkpol'],2021-08-16 22:24:55,danmark har sammen med    andre lande skrevet under på en opfordring til taliban om at lade afghanere forlade landet  går ud fra at det også betyder  at dk tager sin del af ansvaret for disse flygtninges beskyttelse  ,-1.0
